_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
684,43773,3,1,30y+,university,upper class,0.3520518024,1,after 2015,0,1,10238,11000,sedan,1,0,3,0,11000,0.3520518024,2,4,4,3,4,3,4,5,3,2,3,0
685,908373,1,0,10-19y,university,middle class,,0,after 2015,0,1,32765,13000,sedan,1,1,0,0,13000,0.5250327586,3,3,4,3,3,3,3,3,3,3,3,0
687,664908,3,1,20-29y,high school,upper class,0.778734327,1,before 2015,1,1,10238,9000,sedan,4,0,4,0,9000,0.778734327,5,4,4,4,4,4,4,4,2,2,2,0
712,169712,2,0,0-9y,high school,upper class,0.5723946621,1,before 2015,1,0,10238,11000,sedan,0,0,0,0,11000,0.5723946621,4,4,3,4,3,3,4,2,2,2,2,0
713,805808,1,0,10-19y,university,middle class,0.4153851993,1,before 2015,1,1,10238,12000,sedan,0,0,1,0,12000,0.4153851993,2,3,4,4,3,3,4,3,3,3,2,0
718,463739,1,1,10-19y,university,middle class,0.5913065168,1,before 2015,1,0,10238,,sedan,1,0,1,0,12000,0.5913065168,4,3,3,4,3,3,4,3,3,3,2,0
733,20669,0,0,0-9y,high school,poverty,0.3950115863,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.3950115863,2,2,4,3,3,3,3,2,2,4,2,1
737,694711,1,1,10-19y,university,upper class,0.4366893789,0,before 2015,0,0,32765,,sedan,3,0,3,1,12000,0.4366893789,3,3,3,3,4,4,3,3,3,2,2,1
739,225261,1,0,10-19y,university,upper class,,1,after 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.5250327586,3,3,4,3,3,3,4,3,3,2,3,0
742,190804,1,0,0-9y,high school,working class,0.3339028272,0,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.3339028272,2,3,4,3,3,3,3,2,2,5,2,1
748,758470,2,1,20-29y,university,upper class,0.7106302968,1,after 2015,1,1,10238,11000,sedan,5,1,3,0,11000,0.7106302968,5,4,4,4,4,4,4,4,3,2,3,0
749,85051,3,1,30y+,university,upper class,0.5568429555,1,before 2015,1,1,32765,,sedan,5,1,0,0,12000,0.5568429555,4,4,4,4,3,4,4,5,3,2,2,0
756,144973,3,0,0-9y,high school,upper class,0.4929263168,1,after 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.4929263168,3,4,4,4,3,3,4,2,2,2,3,0
758,674108,2,1,20-29y,university,upper class,0.7588589639,1,before 2015,1,1,10238,11000,sedan,4,0,3,0,11000,0.7588589639,5,4,4,4,4,4,4,4,3,2,2,0
762,309430,2,1,20-29y,university,upper class,0.4730207468,1,after 2015,0,1,10238,13000,sedan,3,0,3,0,13000,0.4730207468,3,4,4,3,4,4,4,4,3,2,3,0
763,211543,0,1,0-9y,high school,poverty,0.4068950908,0,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.4068950908,2,2,3,3,3,3,3,2,2,4,2,1
767,597978,1,1,10-19y,university,upper class,0.4649754787,1,after 2015,0,1,10238,15000,sedan,1,1,2,0,15000,0.4649754787,3,3,4,3,4,3,4,3,3,2,3,0
770,45019,1,0,0-9y,university,middle class,0.6714519317,0,before 2015,0,1,92101,14000,sedan,0,0,0,0,14000,0.6714519317,5,3,4,3,3,3,3,2,3,3,2,0
771,60363,2,0,10-19y,none,upper class,0.5241906172,1,before 2015,0,1,32765,,sedan,0,0,0,0,12000,0.5241906172,3,4,4,3,3,3,4,3,4,2,2,0
772,462574,0,1,0-9y,none,poverty,0.3171971946,0,before 2015,0,1,10238,16000,sedan,0,0,0,1,16000,0.3171971946,2,2,4,3,3,3,3,2,4,4,2,1
778,563264,0,1,0-9y,none,poverty,0.3008642444,1,before 2015,0,0,32765,17000,sedan,0,0,0,1,17000,0.3008642444,2,2,3,3,3,3,4,2,4,4,2,1
785,765652,3,0,30y+,none,upper class,0.561269427,1,before 2015,0,1,10238,15000,sports car,3,0,4,0,15000,0.561269427,4,4,4,3,4,4,4,5,4,2,2,0
789,62930,2,1,10-19y,university,upper class,0.5647194671,0,before 2015,1,0,10238,9000,sports car,2,1,0,0,9000,0.5647194671,4,4,3,4,3,4,3,3,3,2,2,0
791,236019,3,0,30y+,university,upper class,0.6822652619,1,before 2015,0,1,10238,11000,sedan,3,0,6,0,11000,0.6822652619,5,4,4,3,4,4,4,5,3,2,2,0
797,529009,0,1,0-9y,high school,middle class,0.4886425329,1,before 2015,1,1,10238,12000,sedan,0,0,0,1,12000,0.4886425329,3,2,4,4,3,3,4,2,2,3,2,1
800,960784,2,0,20-29y,high school,upper class,0.6100432191,1,before 2015,1,1,32765,9000,sedan,3,1,0,0,9000,0.6100432191,5,4,4,4,3,4,4,4,2,2,2,0
802,453418,2,1,10-19y,university,upper class,0.6898557481,1,after 2015,1,1,32765,9000,sedan,1,0,1,0,9000,0.6898557481,5,4,4,4,3,3,4,3,3,2,3,0
808,202943,0,1,0-9y,high school,poverty,0.3258894553,1,before 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.3258894553,2,2,3,3,3,3,4,2,2,4,2,1
821,668552,1,1,10-19y,none,working class,0.3851192075,0,before 2015,0,0,10238,17000,sedan,0,0,1,1,17000,0.3851192075,2,3,3,3,3,3,3,3,4,5,2,1
824,976455,0,0,0-9y,university,middle class,0.5122784279,0,before 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.5122784279,3,2,4,4,3,3,3,2,3,3,2,0
828,659990,1,1,10-19y,university,middle class,0.6720414032,1,before 2015,0,0,10238,14000,sedan,1,0,4,0,14000,0.6720414032,5,3,3,3,4,3,4,3,3,3,2,0
836,213655,1,1,0-9y,none,poverty,0.4169920563,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.4169920563,2,3,3,3,3,3,3,2,4,4,2,1
838,789148,2,0,20-29y,university,upper class,0.6088862157,1,after 2015,1,1,10238,13000,sedan,1,0,4,0,13000,0.6088862157,4,4,4,4,4,3,4,4,3,2,3,0
852,379046,1,0,10-19y,university,upper class,,1,after 2015,1,1,10238,11000,sedan,4,0,0,0,11000,0.5250327586,3,3,4,4,3,4,4,3,3,2,3,0
853,869386,1,1,10-19y,university,poverty,0.2850422795,0,before 2015,0,0,10238,11000,sedan,0,0,1,0,11000,0.2850422795,2,3,3,3,3,3,3,3,3,4,2,0
854,903626,1,0,0-9y,high school,poverty,0.5369101162,1,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.5369101162,4,3,3,3,3,3,4,2,2,4,2,1
864,625221,2,0,0-9y,high school,upper class,0.6312183625,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.6312183625,5,4,4,4,3,3,4,2,2,2,2,0
865,686371,2,1,20-29y,none,poverty,,0,before 2015,0,1,32765,14000,sedan,8,0,2,0,14000,0.5250327586,3,4,4,3,4,4,3,4,4,4,2,0
866,158028,0,0,0-9y,high school,working class,0.4295825126,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.4295825126,2,2,4,4,3,3,4,2,2,5,2,0
867,10217,3,1,30y+,high school,upper class,0.5244870788,1,after 2015,1,1,10238,13000,sedan,2,0,4,0,13000,0.5244870788,3,4,4,4,4,4,4,5,2,2,3,0
875,714908,2,0,20-29y,high school,middle class,0.6214429577,1,before 2015,0,1,10238,13000,sedan,1,0,1,0,13000,0.6214429577,5,4,4,3,3,3,4,4,2,3,2,0
876,938070,2,0,10-19y,high school,middle class,0.6260582249,1,before 2015,0,0,10238,16000,sedan,1,1,0,0,16000,0.6260582249,5,4,3,3,3,3,4,3,2,3,2,0
882,93756,1,1,10-19y,high school,upper class,0.6742012278,1,after 2015,0,1,10238,15000,sports car,1,0,0,0,15000,0.6742012278,5,3,4,3,3,3,4,3,2,2,3,0
898,873673,1,0,10-19y,high school,working class,0.4580647747,0,before 2015,0,0,10238,17000,sedan,0,0,0,0,17000,0.4580647747,3,3,3,3,3,3,3,3,2,5,2,0
903,336494,2,1,0-9y,university,upper class,0.6085697407,1,after 2015,0,0,10238,15000,sedan,0,0,0,0,15000,0.6085697407,4,4,3,3,3,3,4,2,3,2,3,0
906,939217,2,0,10-19y,university,upper class,,1,before 2015,0,1,32765,10000,sedan,5,0,1,0,10000,0.5250327586,3,4,4,3,3,4,4,3,3,2,2,0
914,10119,3,0,0-9y,high school,upper class,0.4494562548,0,before 2015,1,1,10238,10000,sedan,0,0,0,1,10000,0.4494562548,3,4,4,4,3,3,3,2,2,2,2,1
922,514238,3,1,20-29y,high school,middle class,0.4764368681,1,after 2015,1,1,32765,9000,sedan,5,2,1,0,9000,0.4764368681,3,4,4,4,3,4,4,4,2,3,3,0
923,821534,2,1,10-19y,none,poverty,0.4082168687,1,before 2015,0,1,10238,14000,sedan,1,0,0,0,14000,0.4082168687,2,4,4,3,3,3,4,3,4,4,2,0
924,127550,0,0,0-9y,none,poverty,0.2161977071,1,before 2015,0,1,32765,10000,sedan,0,0,0,1,10000,0.2161977071,2,2,4,3,3,3,4,2,4,4,2,1
926,639522,2,1,20-29y,university,upper class,0.6790818393,1,before 2015,1,1,10238,9000,sedan,5,0,2,0,9000,0.6790818393,5,4,4,4,4,4,4,4,3,2,2,0
933,912887,0,1,0-9y,university,working class,0.4789652338,1,before 2015,0,1,92101,13000,sedan,0,0,0,1,13000,0.4789652338,3,2,4,3,3,3,4,2,3,5,2,1
941,454701,3,0,30y+,high school,upper class,0.5354853053,1,after 2015,1,1,10238,11000,sedan,2,1,2,0,11000,0.5354853053,4,4,4,4,4,4,4,5,2,2,3,0
945,337986,0,1,0-9y,university,upper class,0.548930133,1,after 2015,0,1,10238,14000,sedan,0,0,0,0,14000,0.548930133,4,2,4,3,3,3,4,2,3,2,3,0
951,360562,0,0,0-9y,university,working class,0.4159285249,1,before 2015,0,0,10238,16000,sedan,0,0,0,0,16000,0.4159285249,2,2,3,3,3,3,4,2,3,5,2,0
964,772295,0,1,0-9y,none,poverty,0.3615604123,0,before 2015,0,1,10238,12000,sedan,0,0,0,1,12000,0.3615604123,2,2,4,3,3,3,3,2,4,4,2,1
971,971269,0,1,0-9y,none,poverty,0.3511035912,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.3511035912,2,2,3,3,3,3,3,2,4,4,2,1
976,658061,2,1,0-9y,university,upper class,0.4642025831,1,before 2015,1,1,32765,5000,sedan,0,0,0,1,5000,0.4642025831,3,4,4,4,3,3,4,2,3,2,2,1
977,690368,2,1,20-29y,none,middle class,0.5990587121,1,before 2015,1,1,21217,11000,sedan,3,0,0,1,11000,0.5990587121,4,4,4,4,3,4,4,4,4,3,2,1
985,285906,1,0,0-9y,none,working class,0.5163347418,1,before 2015,1,1,32765,9000,sedan,0,0,0,1,9000,0.5163347418,3,3,4,4,3,3,4,2,4,5,2,1
1002,56391,3,1,20-29y,high school,upper class,0.6897682643,1,before 2015,1,1,10238,10000,sedan,4,0,5,0,10000,0.6897682643,5,4,4,4,4,4,4,4,2,2,2,0
1010,692471,2,0,10-19y,none,poverty,0.3675225984,0,before 2015,1,1,10238,7000,sedan,1,0,0,0,7000,0.3675225984,2,4,4,4,3,3,3,3,4,4,2,0
1011,580439,2,1,10-19y,university,upper class,0.5055744727,1,after 2015,1,0,32765,9000,sedan,3,0,0,0,9000,0.5055744727,3,4,3,4,3,4,4,3,3,2,3,0
1017,68534,1,1,10-19y,university,working class,0.4255980967,0,before 2015,0,1,32765,8000,sedan,3,0,0,0,8000,0.4255980967,2,3,4,3,3,4,3,3,3,5,2,0
1020,175718,3,1,30y+,high school,middle class,0.7074107234,1,after 2015,1,1,10238,13000,sedan,3,1,3,0,13000,0.7074107234,5,4,4,4,4,4,4,5,2,3,3,0
1021,3004,1,1,10-19y,university,middle class,0.4990390378,1,before 2015,0,1,32765,9000,sedan,2,1,2,0,9000,0.4990390378,3,3,4,3,4,4,4,3,3,3,2,0
1027,804227,2,1,20-29y,high school,working class,0.4345202322,0,before 2015,0,1,10238,14000,sedan,2,0,3,1,14000,0.4345202322,3,4,4,3,4,4,3,4,2,5,2,1
1031,723464,1,1,10-19y,university,middle class,0.5561182929,1,before 2015,0,1,32765,8000,sedan,2,0,3,0,8000,0.5561182929,4,3,4,3,4,4,4,3,3,3,2,0
1033,152145,0,0,0-9y,high school,middle class,0.508460756,1,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.508460756,3,2,4,3,3,3,4,2,2,3,2,1
1045,999634,2,1,20-29y,high school,middle class,0.4685393781,1,after 2015,0,0,10238,18000,sedan,3,0,3,0,18000,0.4685393781,3,4,3,3,4,4,4,4,2,3,3,0
1050,953288,3,0,10-19y,university,upper class,,1,after 2015,1,1,21217,13000,sedan,3,0,1,1,13000,0.5250327586,3,4,4,4,3,4,4,3,3,2,3,1
1053,799026,2,1,10-19y,none,upper class,0.6782940746,1,after 2015,1,1,10238,8000,sports car,1,0,0,0,8000,0.6782940746,5,4,4,4,3,3,4,3,4,2,3,0
1065,338722,1,1,10-19y,high school,working class,0.3947155817,1,after 2015,0,1,32765,11000,sports car,1,0,1,0,11000,0.3947155817,2,3,4,3,3,3,4,3,2,5,3,0
1072,8023,3,1,30y+,university,upper class,0.5675263031,1,before 2015,0,0,10238,15000,sedan,4,0,2,0,15000,0.5675263031,4,4,3,3,4,4,4,5,3,2,2,0
1073,979569,0,0,0-9y,high school,poverty,0.2084106694,0,before 2015,0,1,32765,8000,sedan,0,0,0,1,8000,0.2084106694,2,2,4,3,3,3,3,2,2,4,2,1
1095,379364,1,0,10-19y,high school,middle class,0.4702835468,1,after 2015,1,1,32765,5000,sedan,3,0,2,0,5000,0.4702835468,3,3,4,4,4,4,4,3,2,3,3,0
1098,17198,1,1,0-9y,high school,upper class,0.492318609,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.492318609,3,3,4,4,3,3,4,2,2,2,2,0
1106,77676,2,0,10-19y,none,middle class,0.5608112659,1,before 2015,0,1,10238,14000,sedan,0,0,1,0,14000,0.5608112659,4,4,4,3,3,3,4,3,4,3,2,0
1108,504565,0,1,0-9y,university,poverty,0.3680826214,0,before 2015,0,0,10238,15000,sports car,0,0,0,1,15000,0.3680826214,2,2,3,3,3,3,3,2,3,4,2,1
1109,930350,3,1,30y+,university,upper class,0.5838715348,1,before 2015,1,1,10238,12000,sedan,3,0,4,0,12000,0.5838715348,4,4,4,4,4,4,4,5,3,2,2,0
1111,380681,0,1,0-9y,university,middle class,0.7144958955,1,after 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.7144958955,5,2,3,3,3,3,4,2,3,3,3,0
1112,650949,2,0,20-29y,none,middle class,0.6033312474,0,before 2015,1,1,92101,,sedan,0,1,1,0,12000,0.6033312474,4,4,4,4,3,3,3,4,4,3,2,0
1114,153516,1,0,0-9y,high school,middle class,0.4133785304,1,before 2015,1,1,10238,,sedan,0,0,0,0,12000,0.4133785304,2,3,4,4,3,3,4,2,2,3,2,0
1120,757656,2,1,0-9y,university,middle class,0.5238112937,1,before 2015,1,1,92101,10000,sedan,0,0,0,1,10000,0.5238112937,3,4,4,4,3,3,4,2,3,3,2,1
1126,293414,3,0,30y+,university,upper class,0.4869348895,1,before 2015,0,1,32765,12000,sedan,3,1,0,0,12000,0.4869348895,3,4,4,3,3,4,4,5,3,2,2,0
1128,90377,2,1,20-29y,university,middle class,0.5640568763,1,before 2015,0,1,10238,10000,sedan,4,0,1,0,10000,0.5640568763,4,4,4,3,3,4,4,4,3,3,2,0
1133,543794,1,0,0-9y,none,middle class,0.6723865153,1,before 2015,0,1,92101,15000,sedan,0,0,0,1,15000,0.6723865153,5,3,4,3,3,3,4,2,4,3,2,1
1134,537546,3,1,0-9y,university,upper class,,1,after 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.5250327586,3,4,4,4,3,3,4,2,3,2,3,0
1151,936051,0,0,0-9y,high school,poverty,,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.5250327586,3,2,3,3,3,3,3,2,2,4,2,1
1156,205298,2,1,20-29y,university,working class,0.4401833388,1,after 2015,1,1,10238,12000,sports car,0,0,5,0,12000,0.4401833388,3,4,4,4,4,3,4,4,3,5,3,0
1163,932163,3,0,30y+,high school,upper class,0.6063735697,1,before 2015,1,1,10238,7000,sedan,5,1,5,0,7000,0.6063735697,4,4,4,4,4,4,4,5,2,2,2,0
1172,508146,1,1,10-19y,none,poverty,0.4645345001,0,before 2015,0,1,10238,,sedan,1,1,0,0,12000,0.4645345001,3,3,4,3,3,3,3,3,4,4,2,0
1181,838435,3,1,30y+,high school,working class,0.3760768568,1,before 2015,1,1,32765,10000,sedan,7,1,2,0,10000,0.3760768568,2,4,4,4,4,4,4,5,2,5,2,0
1186,449093,0,1,0-9y,university,middle class,,1,before 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.5250327586,3,2,3,3,3,3,4,2,3,3,2,1
1190,48803,0,0,0-9y,none,poverty,0.2549076833,1,before 2015,0,0,10238,12000,sedan,0,0,0,0,12000,0.2549076833,2,2,3,3,3,3,4,2,4,4,2,0
1191,995592,1,1,10-19y,high school,working class,0.3495446627,1,before 2015,0,0,10238,14000,sedan,2,0,2,0,14000,0.3495446627,2,3,3,3,4,4,4,3,2,5,2,0
1196,261156,3,0,0-9y,high school,upper class,0.6605664252,1,after 2015,0,1,10238,14000,sedan,0,0,0,0,14000,0.6605664252,5,4,4,3,3,3,4,2,2,2,3,0
1197,571957,3,0,0-9y,none,upper class,0.7575663431,1,after 2015,1,1,10238,,sedan,0,0,0,0,12000,0.7575663431,5,4,4,4,3,3,4,2,4,2,3,0
1206,826642,1,1,0-9y,university,middle class,0.4431951721,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.4431951721,3,3,3,3,3,3,3,2,3,3,2,1
1207,920132,2,0,0-9y,university,upper class,0.613990418,1,after 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.613990418,5,4,4,3,3,3,4,2,3,2,3,0
1211,230575,2,1,10-19y,university,middle class,0.5599870637,1,before 2015,1,1,10238,8000,sedan,1,1,0,0,8000,0.5599870637,4,4,4,4,3,3,4,3,3,3,2,0
1213,825504,2,1,0-9y,university,upper class,0.6233138221,1,after 2015,0,0,92101,17000,sports car,0,0,0,1,17000,0.6233138221,5,4,3,3,3,3,4,2,3,2,3,1
1214,970288,0,0,0-9y,high school,poverty,0.4486435772,0,after 2015,0,1,32765,,sedan,0,0,0,1,12000,0.4486435772,3,2,4,3,3,3,3,2,2,4,3,1
1227,529364,1,1,10-19y,none,poverty,0.2276480881,1,before 2015,0,1,32765,12000,sedan,3,0,0,1,12000,0.2276480881,2,3,4,3,3,4,4,3,4,4,2,1
1231,263926,1,1,0-9y,high school,upper class,0.4469435282,1,before 2015,1,0,10238,11000,sedan,0,0,0,1,11000,0.4469435282,3,3,3,4,3,3,4,2,2,2,2,1
1234,748101,1,0,10-19y,high school,poverty,0.3163694394,0,before 2015,0,0,10238,15000,sedan,0,0,1,1,15000,0.3163694394,2,3,3,3,3,3,3,3,2,4,2,1
1236,759594,1,1,10-19y,university,upper class,0.718244431,1,before 2015,1,1,32765,10000,sedan,4,0,0,0,10000,0.718244431,5,3,4,4,3,4,4,3,3,2,2,0
1240,313291,1,0,10-19y,none,working class,0.4328418894,1,before 2015,0,1,32765,8000,sedan,2,0,3,0,8000,0.4328418894,3,3,4,3,4,4,4,3,4,5,2,0
1249,418784,1,1,0-9y,university,middle class,0.6206647517,1,after 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.6206647517,5,3,3,3,3,3,4,2,3,3,3,1
1255,513285,1,1,10-19y,high school,working class,,0,after 2015,0,0,10238,14000,sedan,0,0,2,0,14000,0.5250327586,3,3,3,3,4,3,3,3,2,5,3,0
1260,264527,0,1,0-9y,high school,middle class,0.4810175586,0,before 2015,1,1,10238,13000,sedan,0,0,0,1,13000,0.4810175586,3,2,4,4,3,3,3,2,2,3,2,1
1263,767467,3,1,30y+,university,middle class,0.5476628584,1,after 2015,1,1,10238,6000,sedan,6,0,6,0,6000,0.5476628584,4,4,4,4,4,4,4,5,3,3,3,0
1268,528001,3,0,30y+,high school,middle class,0.5117586505,0,before 2015,1,1,10238,10000,sedan,2,1,4,0,10000,0.5117586505,3,4,4,4,4,4,3,5,2,3,2,0
1280,550531,3,0,30y+,high school,upper class,0.5066846105,1,before 2015,1,1,10238,9000,sedan,0,0,5,0,9000,0.5066846105,3,4,4,4,4,3,4,5,2,2,2,0
1281,756417,2,0,20-29y,university,upper class,0.5638124626,1,before 2015,1,1,92101,13000,sedan,0,0,1,0,13000,0.5638124626,4,4,4,4,3,3,4,4,3,2,2,0
1287,215537,0,0,0-9y,high school,working class,0.5092381077,0,after 2015,1,0,10238,,sedan,0,0,0,0,12000,0.5092381077,3,2,3,4,3,3,3,2,2,5,3,0
1291,178836,2,0,10-19y,high school,middle class,0.5779891115,1,before 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.5779891115,4,4,4,3,3,3,4,3,2,3,2,0
1295,672971,3,1,30y+,high school,middle class,0.599860891,1,after 2015,1,1,10238,8000,sedan,4,1,5,0,8000,0.599860891,4,4,4,4,4,4,4,5,2,3,3,0
1307,43075,2,1,20-29y,university,middle class,0.6012904659,1,before 2015,1,1,10238,9000,sedan,2,0,3,0,9000,0.6012904659,4,4,4,4,4,4,4,4,3,3,2,0
1311,706607,1,1,10-19y,none,working class,0.3780463795,0,after 2015,0,0,10238,13000,sedan,2,1,3,0,13000,0.3780463795,2,3,3,3,4,4,3,3,4,5,3,0
1322,64244,1,0,10-19y,none,working class,0.3652866358,1,after 2015,0,0,32765,12000,sedan,1,0,1,0,12000,0.3652866358,2,3,3,3,3,3,4,3,4,5,3,0
1324,718508,1,1,10-19y,high school,middle class,0.721755235,0,after 2015,1,0,10238,10000,sedan,1,0,2,0,10000,0.721755235,5,3,3,4,4,3,3,3,2,3,3,0
1325,44221,1,1,10-19y,university,middle class,0.4180787844,1,after 2015,0,1,10238,12000,sedan,2,0,0,0,12000,0.4180787844,2,3,4,3,3,4,4,3,3,3,3,0
1338,143159,1,0,10-19y,high school,working class,,0,after 2015,0,1,10238,,sedan,1,0,0,0,12000,0.5250327586,3,3,4,3,3,3,3,3,2,5,3,0
1339,967436,2,0,20-29y,university,upper class,0.6877053105,1,after 2015,1,1,10238,9000,sedan,3,0,1,0,9000,0.6877053105,5,4,4,4,3,4,4,4,3,2,3,0
1359,150039,2,0,20-29y,high school,working class,0.4807836318,0,before 2015,0,1,10238,,sedan,3,1,4,0,12000,0.4807836318,3,4,4,3,4,4,3,4,2,5,2,0
1368,79334,2,1,10-19y,university,upper class,0.6621741504,1,after 2015,0,1,10238,13000,sedan,1,0,1,0,13000,0.6621741504,5,4,4,3,3,3,4,3,3,2,3,0
1369,107434,1,0,10-19y,university,upper class,0.6868096809,1,before 2015,1,1,10238,10000,sedan,0,0,2,0,10000,0.6868096809,5,3,4,4,4,3,4,3,3,2,2,0
1377,220413,2,0,20-29y,high school,upper class,0.6641141721,1,before 2015,1,1,32765,8000,sedan,4,0,2,0,8000,0.6641141721,5,4,4,4,4,4,4,4,2,2,2,0
1378,708052,3,0,30y+,high school,middle class,0.4676528883,1,after 2015,0,1,10238,11000,sedan,3,0,3,0,11000,0.4676528883,3,4,4,3,4,4,4,5,2,3,3,0
1380,347235,0,0,0-9y,high school,poverty,0.1694065531,0,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.1694065531,2,2,3,3,3,3,3,2,2,4,2,1
1396,683632,3,1,30y+,none,middle class,0.4335788271,0,before 2015,1,1,32765,9000,sedan,10,1,5,0,9000,0.4335788271,3,4,4,4,4,4,3,5,4,3,2,0
1399,345626,1,1,10-19y,high school,poverty,0.2939442709,0,before 2015,0,0,10238,15000,sedan,0,0,1,1,15000,0.2939442709,2,3,3,3,3,3,3,3,2,4,2,1
1403,208179,2,1,20-29y,university,upper class,0.6992068026,1,before 2015,1,1,32765,9000,sedan,4,2,0,0,9000,0.6992068026,5,4,4,4,3,4,4,4,3,2,2,0
1405,806915,2,1,20-29y,university,upper class,0.5819448753,1,after 2015,0,0,10238,16000,sedan,0,0,1,0,16000,0.5819448753,4,4,3,3,3,3,4,4,3,2,3,0
1415,261544,3,0,30y+,university,upper class,0.6247325794,1,after 2015,1,1,10238,11000,sports car,1,1,1,0,11000,0.6247325794,5,4,4,4,3,3,4,5,3,2,3,0
1416,726814,1,0,10-19y,high school,poverty,,0,before 2015,0,1,32765,7000,sedan,1,0,2,0,7000,0.5250327586,3,3,4,3,4,3,3,3,2,4,2,0
1420,667200,0,0,0-9y,high school,middle class,0.535817585,0,before 2015,1,0,10238,15000,sedan,0,0,0,1,15000,0.535817585,4,2,3,4,3,3,3,2,2,3,2,1
1430,777000,2,0,20-29y,university,upper class,0.5823559985,1,after 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.5823559985,4,4,4,4,3,3,4,4,3,2,3,0
1440,3038,1,0,10-19y,high school,working class,0.3752825495,1,after 2015,0,0,21217,16000,sedan,0,1,0,1,16000,0.3752825495,2,3,3,3,3,3,4,3,2,5,3,1
1445,519722,3,0,30y+,high school,upper class,,0,before 2015,0,1,10238,12000,sedan,2,1,5,0,12000,0.5250327586,3,4,4,3,4,4,3,5,2,2,2,0
1458,830400,3,1,30y+,university,upper class,,1,before 2015,0,1,10238,15000,sedan,1,0,3,0,15000,0.5250327586,3,4,4,3,4,3,4,5,3,2,2,0
1480,432313,0,0,0-9y,none,working class,0.5934441402,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.5934441402,4,2,4,3,3,3,3,2,4,5,2,1
1485,930070,2,0,20-29y,university,upper class,,0,before 2015,1,1,10238,,sedan,1,0,2,0,12000,0.5250327586,3,4,4,4,4,3,3,4,3,2,2,0
1486,285221,3,1,30y+,high school,middle class,0.410211833,1,before 2015,1,1,10238,,sedan,1,1,8,0,12000,0.410211833,2,4,4,4,4,3,4,5,2,3,2,0
1488,88005,0,1,0-9y,university,middle class,0.5412808707,0,before 2015,1,1,10238,14000,sports car,0,0,0,1,14000,0.5412808707,4,2,4,4,3,3,3,2,3,3,2,1
1491,529067,1,1,10-19y,university,working class,0.4327990376,1,before 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.4327990376,3,3,4,3,3,3,4,3,3,5,2,0
1503,410310,2,1,20-29y,high school,working class,0.5773390893,1,before 2015,1,1,10238,11000,sedan,2,0,2,0,11000,0.5773390893,4,4,4,4,4,4,4,4,2,5,2,0
1511,81569,3,0,30y+,high school,upper class,0.6288764873,1,before 2015,1,1,32765,7000,sedan,2,1,3,0,7000,0.6288764873,5,4,4,4,4,4,4,5,2,2,2,0
1512,672216,1,0,10-19y,high school,poverty,0.4964996457,1,before 2015,0,1,32765,11000,sedan,1,0,1,1,11000,0.4964996457,3,3,4,3,3,3,4,3,2,4,2,1
1519,946706,0,1,0-9y,high school,poverty,0.2887835943,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.2887835943,2,2,3,3,3,3,3,2,2,4,2,1
1520,917659,2,1,10-19y,high school,upper class,0.5464771406,1,before 2015,1,1,10238,9000,sedan,1,0,0,0,9000,0.5464771406,4,4,4,4,3,3,4,3,2,2,2,0
1522,32551,0,1,0-9y,none,poverty,0.246950516,0,before 2015,0,1,10238,9000,sedan,0,0,0,1,9000,0.246950516,2,2,4,3,3,3,3,2,4,4,2,1
