_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
189,164516,0,1,0-9y,high school,poverty,0.3004973304,0,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.3004973304,2,2,3,3,3,3,3,2,2,4,2,1
190,479577,2,0,20-29y,university,upper class,0.6670906918,1,after 2015,1,1,10238,7000,sedan,4,0,0,0,7000,0.6670906918,5,4,4,4,3,4,4,4,3,2,3,0
192,221838,2,1,10-19y,university,upper class,,1,after 2015,1,0,10238,11000,sedan,3,0,2,0,11000,0.5250327586,3,4,3,4,4,4,4,3,3,2,3,0
193,938476,1,1,10-19y,high school,middle class,0.595281763,1,before 2015,1,1,32765,8000,sedan,1,0,1,0,8000,0.595281763,4,3,4,4,3,3,4,3,2,3,2,0
195,91246,1,1,10-19y,high school,working class,0.3566396715,1,after 2015,1,1,10238,8000,sedan,3,0,1,0,8000,0.3566396715,2,3,4,4,3,4,4,3,2,5,3,0
196,2743,1,0,10-19y,none,working class,0.3486591269,0,before 2015,1,0,21217,12000,sedan,0,0,0,1,12000,0.3486591269,2,3,3,4,3,3,3,3,4,5,2,1
197,248888,2,1,0-9y,high school,middle class,0.5594684861,1,before 2015,0,1,32765,12000,sedan,0,0,0,1,12000,0.5594684861,4,4,4,3,3,3,4,2,2,3,2,1
199,981926,2,0,20-29y,university,upper class,0.5626384061,1,after 2015,0,1,10238,13000,sedan,2,1,0,0,13000,0.5626384061,4,4,4,3,3,4,4,4,3,2,3,0
200,593426,2,1,20-29y,university,middle class,0.5717246253,1,before 2015,0,1,32765,15000,sedan,2,2,1,0,15000,0.5717246253,4,4,4,3,3,4,4,4,3,3,2,0
204,82684,1,1,10-19y,university,upper class,0.5744144217,1,before 2015,0,0,32765,,sedan,2,0,5,1,12000,0.5744144217,4,3,3,3,4,4,4,3,3,2,2,1
206,784122,1,1,10-19y,university,upper class,0.6364490959,1,before 2015,1,1,10238,,sedan,0,1,4,0,12000,0.6364490959,5,3,4,4,4,3,4,3,3,2,2,0
207,884967,3,1,30y+,university,upper class,0.4576717029,0,before 2015,1,1,10238,,sedan,4,0,8,0,12000,0.4576717029,3,4,4,4,4,4,3,5,3,2,2,0
208,7722,1,0,0-9y,high school,poverty,0.3357473732,0,before 2015,0,1,10238,15000,sedan,0,0,0,1,15000,0.3357473732,2,3,4,3,3,3,3,2,2,4,2,1
209,278557,1,0,10-19y,none,poverty,0.3186947649,0,before 2015,0,1,32765,,sports car,1,2,0,0,12000,0.3186947649,2,3,4,3,3,3,3,3,4,4,2,0
210,123443,1,1,10-19y,university,upper class,0.5578403272,1,after 2015,1,1,10238,10000,sedan,2,0,0,0,10000,0.5578403272,4,3,4,4,3,4,4,3,3,2,3,0
211,112143,0,0,0-9y,none,working class,0.1924274124,0,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.1924274124,2,2,4,3,3,3,3,2,4,5,2,1
212,912138,1,1,10-19y,university,working class,0.3528243251,0,before 2015,1,1,32765,11000,sports car,6,1,3,1,11000,0.3528243251,2,3,4,4,4,4,3,3,3,5,2,1
213,601305,3,0,0-9y,university,upper class,0.6475692349,0,after 2015,1,1,10238,11000,sedan,0,0,0,1,11000,0.6475692349,5,4,4,4,3,3,3,2,3,2,3,1
214,602274,0,0,0-9y,high school,middle class,0.4572362634,1,after 2015,0,0,92101,10000,sedan,0,0,0,0,10000,0.4572362634,3,2,3,3,3,3,4,2,2,3,3,0
215,352099,1,1,10-19y,none,middle class,0.5042469292,1,before 2015,0,1,10238,13000,sedan,0,0,1,0,13000,0.5042469292,3,3,4,3,3,3,4,3,4,3,2,0
216,660400,0,1,0-9y,high school,poverty,0.3749625007,1,before 2015,0,1,10238,15000,sedan,0,0,0,1,15000,0.3749625007,2,2,4,3,3,3,4,2,2,4,2,1
217,267614,0,0,0-9y,university,upper class,0.6603156213,1,before 2015,0,1,10238,11000,sports car,0,0,0,0,11000,0.6603156213,5,2,4,3,3,3,4,2,3,2,2,0
218,974380,2,0,20-29y,high school,upper class,0.4169178874,1,before 2015,0,1,32765,12000,sedan,3,0,0,0,12000,0.4169178874,2,4,4,3,3,4,4,4,2,2,2,0
219,346585,1,0,10-19y,high school,upper class,0.6350840348,1,before 2015,1,0,10238,17000,sedan,0,1,0,0,17000,0.6350840348,5,3,3,4,3,3,4,3,2,2,2,0
220,536135,1,1,10-19y,high school,middle class,0.4049288507,1,before 2015,1,1,92101,11000,sedan,2,0,0,0,11000,0.4049288507,2,3,4,4,3,4,4,3,2,3,2,0
221,75569,2,0,20-29y,high school,upper class,0.4956283926,0,after 2015,1,0,10238,11000,sedan,2,0,0,0,11000,0.4956283926,3,4,3,4,3,4,3,4,2,2,3,0
222,415320,0,1,0-9y,none,poverty,0.392177835,0,before 2015,1,0,10238,,sedan,0,0,0,1,12000,0.392177835,2,2,3,4,3,3,3,2,4,4,2,1
223,645135,2,0,10-19y,high school,upper class,0.5149450496,1,after 2015,1,1,10238,11000,sedan,0,0,2,0,11000,0.5149450496,3,4,4,4,4,3,4,3,2,2,3,0
224,421596,3,1,30y+,university,upper class,0.5032225393,1,after 2015,1,1,10238,9000,sedan,6,2,10,0,9000,0.5032225393,3,4,4,4,4,4,4,5,3,2,3,0
225,164636,1,0,10-19y,university,upper class,0.7140339031,1,before 2015,1,1,21217,11000,sedan,0,0,0,1,11000,0.7140339031,5,3,4,4,3,3,4,3,3,2,2,1
226,405100,1,1,10-19y,high school,working class,0.3670512395,0,before 2015,1,0,10238,14000,sedan,1,0,1,1,14000,0.3670512395,2,3,3,4,3,3,3,3,2,5,2,1
227,315223,2,0,20-29y,high school,middle class,0.5793929044,1,before 2015,0,0,92101,13000,sedan,2,0,0,0,13000,0.5793929044,4,4,3,3,3,4,4,4,2,3,2,0
228,628723,2,0,20-29y,high school,middle class,0.5584702236,1,before 2015,0,1,10238,10000,sedan,1,0,4,0,10000,0.5584702236,4,4,4,3,4,3,4,4,2,3,2,0
229,483693,0,0,0-9y,high school,working class,0.2919776582,0,before 2015,0,1,32765,12000,sedan,0,0,0,1,12000,0.2919776582,2,2,4,3,3,3,3,2,2,5,2,1
230,416795,2,0,20-29y,high school,middle class,0.6615841421,1,before 2015,0,1,32765,12000,sedan,5,0,0,0,12000,0.6615841421,5,4,4,3,3,4,4,4,2,3,2,0
231,712973,0,0,0-9y,none,poverty,0.3788290288,0,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.3788290288,2,2,3,3,3,3,3,2,4,4,2,1
233,625426,2,1,20-29y,university,upper class,,1,before 2015,0,0,10238,13000,sedan,3,1,2,0,13000,0.5250327586,3,4,3,3,4,4,4,4,3,2,2,0
235,732843,2,1,20-29y,university,middle class,,1,before 2015,0,0,10238,15000,sedan,2,0,5,0,15000,0.5250327586,3,4,3,3,4,4,4,4,3,3,2,0
237,498232,0,1,0-9y,high school,middle class,0.4086866981,1,before 2015,0,1,32765,9000,sedan,0,0,0,1,9000,0.4086866981,2,2,4,3,3,3,4,2,2,3,2,1
238,170391,3,0,20-29y,high school,upper class,0.5888021385,1,before 2015,1,1,10238,11000,sedan,2,0,2,0,11000,0.5888021385,4,4,4,4,4,4,4,4,2,2,2,0
239,918640,2,1,20-29y,high school,upper class,0.615024679,1,before 2015,1,1,32765,7000,sedan,3,1,0,0,7000,0.615024679,5,4,4,4,3,4,4,4,2,2,2,0
240,937134,3,0,30y+,high school,upper class,,1,before 2015,1,1,32765,8000,sedan,2,0,0,0,8000,0.5250327586,3,4,4,4,3,4,4,5,2,2,2,0
241,273764,2,0,20-29y,university,upper class,0.5464601141,1,after 2015,1,1,10238,8000,sedan,1,0,1,0,8000,0.5464601141,4,4,4,4,3,3,4,4,3,2,3,0
242,418555,1,0,10-19y,none,working class,,1,before 2015,0,0,10238,16000,sedan,1,0,1,0,16000,0.5250327586,3,3,3,3,3,3,4,3,4,5,2,0
243,344228,3,1,0-9y,university,upper class,0.7379948198,1,after 2015,1,0,10238,17000,sedan,0,0,0,0,17000,0.7379948198,5,4,3,4,3,3,4,2,3,2,3,0
244,809278,2,0,10-19y,none,working class,0.4273733643,1,before 2015,0,1,32765,10000,sedan,3,0,0,0,10000,0.4273733643,2,4,4,3,3,4,4,3,4,5,2,0
245,68145,0,0,0-9y,high school,poverty,0.4129918414,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.4129918414,2,2,3,3,3,3,3,2,2,4,2,1
246,128369,2,1,20-29y,university,upper class,0.6953231971,0,before 2015,1,1,32765,7000,sedan,3,1,1,0,7000,0.6953231971,5,4,4,4,3,4,3,4,3,2,2,0
249,244931,3,1,0-9y,university,upper class,0.5082740149,1,after 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.5082740149,3,4,4,4,3,3,4,2,3,2,3,0
251,918038,1,0,10-19y,none,poverty,0.3436417191,0,before 2015,0,0,10238,13000,sedan,0,1,0,1,13000,0.3436417191,2,3,3,3,3,3,3,3,4,4,2,1
254,706892,2,0,20-29y,university,upper class,0.6630513691,1,after 2015,1,1,10238,,sedan,2,0,0,0,12000,0.6630513691,5,4,4,4,3,4,4,4,3,2,3,0
255,761911,2,1,0-9y,none,poverty,0.2027084379,0,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.2027084379,2,4,4,3,3,3,3,2,4,4,2,1
257,820690,3,1,30y+,university,upper class,0.5386236933,1,after 2015,1,1,10238,9000,sedan,8,0,5,0,9000,0.5386236933,4,4,4,4,4,4,4,5,3,2,3,0
258,622930,0,0,0-9y,high school,working class,0.4101367048,0,before 2015,0,0,10238,15000,sedan,0,0,0,0,15000,0.4101367048,2,2,3,3,3,3,3,2,2,5,2,0
259,81394,0,1,0-9y,none,poverty,0.3136455846,1,before 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.3136455846,2,2,4,3,3,3,4,2,4,4,2,0
260,373844,1,1,0-9y,university,upper class,0.5073241356,1,before 2015,0,1,32765,12000,sedan,0,0,0,0,12000,0.5073241356,3,3,4,3,3,3,4,2,3,2,2,0
261,368392,0,1,0-9y,none,poverty,0.2095073884,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.2095073884,2,2,4,3,3,3,3,2,4,4,2,1
262,447175,0,0,0-9y,high school,working class,0.4907240543,1,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.4907240543,3,2,3,3,3,3,4,2,2,5,2,1
263,182095,2,1,20-29y,university,middle class,0.5814986743,1,before 2015,1,1,10238,14000,sedan,5,0,0,0,14000,0.5814986743,4,4,4,4,3,4,4,4,3,3,2,0
264,451696,1,0,0-9y,high school,upper class,0.6850359505,1,before 2015,0,1,10238,12000,sedan,0,0,0,1,12000,0.6850359505,5,3,4,3,3,3,4,2,2,2,2,1
265,953021,1,1,0-9y,university,middle class,0.4739316494,1,after 2015,0,1,10238,,sedan,0,0,0,0,12000,0.4739316494,3,3,4,3,3,3,4,2,3,3,3,0
266,462465,0,1,0-9y,high school,working class,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1,11000,0.5250327586,3,2,4,3,3,3,3,2,2,5,2,1
267,617007,2,1,10-19y,university,upper class,0.5128461364,1,after 2015,1,1,10238,10000,sedan,4,0,2,0,10000,0.5128461364,3,4,4,4,4,4,4,3,3,2,3,0
268,560773,2,1,10-19y,university,upper class,0.6624617559,1,after 2015,1,0,10238,13000,sedan,1,0,1,0,13000,0.6624617559,5,4,3,4,3,3,4,3,3,2,3,0
269,438008,2,0,20-29y,high school,upper class,0.5564133152,1,before 2015,0,0,10238,17000,sedan,1,0,4,0,17000,0.5564133152,4,4,3,3,4,3,4,4,2,2,2,0
270,212573,0,0,0-9y,high school,poverty,0.2673466585,0,before 2015,0,0,10238,17000,sedan,0,0,0,0,17000,0.2673466585,2,2,3,3,3,3,3,2,2,4,2,0
272,538225,0,0,0-9y,none,poverty,0.367943548,0,after 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.367943548,2,2,4,4,3,3,3,2,4,4,3,0
273,658402,3,0,30y+,university,upper class,0.5033547112,0,before 2015,0,1,10238,11000,sedan,5,0,3,0,11000,0.5033547112,3,4,4,3,4,4,3,5,3,2,2,0
274,325516,3,0,0-9y,none,middle class,0.534287706,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.534287706,4,4,4,4,3,3,4,2,4,3,2,0
275,200283,0,0,0-9y,university,middle class,,0,before 2015,0,1,32765,10000,sports car,0,0,0,0,10000,0.5250327586,3,2,4,3,3,3,3,2,3,3,2,0
276,913707,0,0,0-9y,high school,middle class,,0,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.5250327586,3,2,4,3,3,3,3,2,2,3,2,1
277,905750,2,1,20-29y,none,middle class,0.4490117755,1,before 2015,1,1,32765,7000,sedan,7,0,1,1,7000,0.4490117755,3,4,4,4,3,4,4,4,4,3,2,1
279,304803,1,0,0-9y,high school,middle class,,1,before 2015,1,1,32765,8000,sports car,0,0,0,0,8000,0.5250327586,3,3,4,4,3,3,4,2,2,3,2,0
281,781586,2,0,10-19y,university,upper class,,1,after 2015,1,0,10238,13000,sedan,0,1,0,0,13000,0.5250327586,3,4,3,4,3,3,4,3,3,2,3,0
284,968669,3,0,30y+,university,upper class,0.4836380123,1,after 2015,1,1,32765,9000,sedan,4,1,2,0,9000,0.4836380123,3,4,4,4,4,4,4,5,3,2,3,0
285,993267,1,0,10-19y,high school,poverty,0.3858741008,1,before 2015,0,0,10238,14000,sedan,0,1,0,0,14000,0.3858741008,2,3,3,3,3,3,4,3,2,4,2,0
286,423938,3,1,30y+,high school,upper class,0.634372502,1,after 2015,1,0,32765,11000,sedan,11,1,5,0,11000,0.634372502,5,4,3,4,4,4,4,5,2,2,3,0
287,125168,0,1,0-9y,high school,working class,0.3621741187,1,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.3621741187,2,2,3,3,3,3,4,2,2,5,2,1
288,175635,1,0,10-19y,high school,poverty,,0,before 2015,1,1,32765,5000,sedan,0,2,3,1,5000,0.5250327586,3,3,4,4,4,3,3,3,2,4,2,1
290,500215,3,0,30y+,high school,upper class,0.5777028525,1,before 2015,0,1,10238,11000,sedan,2,0,3,0,11000,0.5777028525,4,4,4,3,4,4,4,5,2,2,2,0
291,572994,2,1,20-29y,university,upper class,0.6640650144,1,after 2015,1,1,10238,11000,sedan,0,1,1,0,11000,0.6640650144,5,4,4,4,3,3,4,4,3,2,3,0
292,58735,2,1,20-29y,high school,upper class,0.4897024063,0,after 2015,0,0,10238,,sedan,3,0,1,0,12000,0.4897024063,3,4,3,3,3,4,3,4,2,2,3,0
293,319953,1,0,0-9y,none,poverty,0.2828694809,0,before 2015,1,0,10238,13000,sports car,0,0,0,1,13000,0.2828694809,2,3,3,4,3,3,3,2,4,4,2,1
295,232470,0,1,0-9y,university,poverty,0.1264534314,1,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.1264534314,2,2,4,3,3,3,4,2,3,4,2,1
296,565198,0,1,0-9y,none,poverty,0.2859976103,0,before 2015,0,1,10238,12000,sedan,0,0,0,1,12000,0.2859976103,2,2,4,3,3,3,3,2,4,4,2,1
297,371727,1,1,10-19y,university,upper class,0.5430074429,1,after 2015,0,1,10238,15000,sedan,1,0,1,0,15000,0.5430074429,4,3,4,3,3,3,4,3,3,2,3,0
298,165944,1,1,10-19y,high school,middle class,0.3706567853,1,before 2015,0,1,32765,,sedan,6,0,1,0,12000,0.3706567853,2,3,4,3,3,4,4,3,2,3,2,0
299,532459,0,0,0-9y,high school,poverty,,0,before 2015,0,0,10238,18000,sports car,0,0,0,0,18000,0.5250327586,3,2,3,3,3,3,3,2,2,4,2,0
300,613091,3,0,20-29y,high school,upper class,0.791710111,1,after 2015,1,1,32765,11000,sedan,5,0,2,0,11000,0.791710111,5,4,4,4,4,4,4,4,2,2,3,0
301,88882,1,0,10-19y,high school,working class,0.4717963087,0,before 2015,1,1,10238,5000,sedan,0,0,2,0,5000,0.4717963087,3,3,4,4,4,3,3,3,2,5,2,0
302,187197,1,1,10-19y,university,upper class,,0,before 2015,1,0,10238,12000,sedan,0,0,0,0,12000,0.5250327586,3,3,3,4,3,3,3,3,3,2,2,0
303,351757,1,0,10-19y,none,working class,0.6286331496,0,before 2015,1,1,21217,9000,sedan,0,1,2,1,9000,0.6286331496,5,3,4,4,4,3,3,3,4,5,2,1
304,735929,0,1,0-9y,high school,poverty,0.3448180556,0,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.3448180556,2,2,4,3,3,3,3,2,2,4,2,1
305,224890,2,1,20-29y,high school,upper class,0.547822591,1,before 2015,0,0,10238,15000,sports car,5,0,1,0,15000,0.547822591,4,4,3,3,3,4,4,4,2,2,2,0
306,864601,0,1,0-9y,high school,poverty,0.3398648346,0,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.3398648346,2,2,3,3,3,3,3,2,2,4,2,1
307,485798,0,0,0-9y,high school,poverty,0.2897871439,0,after 2015,0,0,10238,13000,sedan,0,0,0,0,13000,0.2897871439,2,2,3,3,3,3,3,2,2,4,3,0
309,750465,1,0,0-9y,none,working class,0.3692930794,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.3692930794,2,3,4,3,3,3,3,2,4,5,2,1
310,660556,3,1,30y+,none,working class,0.417125037,1,before 2015,1,1,10238,9000,sedan,6,1,6,0,9000,0.417125037,2,4,4,4,4,4,4,5,4,5,2,0
312,219960,2,0,20-29y,high school,middle class,0.534048338,1,before 2015,0,0,10238,16000,sports car,1,0,0,1,16000,0.534048338,4,4,3,3,3,3,4,4,2,3,2,1
313,252894,2,1,20-29y,university,upper class,,0,after 2015,1,1,32765,11000,sedan,5,0,0,0,11000,0.5250327586,3,4,4,4,3,4,3,4,3,2,3,0
314,76297,2,1,0-9y,university,upper class,0.5968280062,1,after 2015,1,1,92101,13000,sedan,0,0,0,0,13000,0.5968280062,4,4,4,4,3,3,4,2,3,2,3,0
315,763891,3,0,30y+,university,upper class,0.6409488031,1,after 2015,1,1,10238,,sedan,2,1,4,0,12000,0.6409488031,5,4,4,4,4,4,4,5,3,2,3,0
316,403707,2,0,20-29y,high school,middle class,0.5860627512,0,before 2015,0,1,32765,13000,sports car,2,1,0,0,13000,0.5860627512,4,4,4,3,3,4,3,4,2,3,2,0
317,792734,2,0,0-9y,university,upper class,0.616824778,1,after 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.616824778,5,4,4,4,3,3,4,2,3,2,3,0
318,268227,3,1,30y+,high school,middle class,0.3224660184,1,after 2015,1,1,10238,,sedan,2,0,1,0,12000,0.3224660184,2,4,4,4,3,4,4,5,2,3,3,0
319,519764,3,1,30y+,none,middle class,0.3449578647,1,before 2015,0,1,32765,15000,sedan,7,0,0,0,15000,0.3449578647,2,4,4,3,3,4,4,5,4,3,2,0
320,912172,0,1,0-9y,university,upper class,0.7154034228,1,after 2015,1,1,32765,10000,sedan,0,0,0,0,10000,0.7154034228,5,2,4,4,3,3,4,2,3,2,3,0
321,560068,1,1,10-19y,high school,working class,0.4082920062,1,before 2015,1,0,10238,10000,sedan,1,0,1,1,10000,0.4082920062,2,3,3,4,3,3,4,3,2,5,2,1
322,652414,0,1,0-9y,none,poverty,0.2708440122,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.2708440122,2,2,4,3,3,3,3,2,4,4,2,1
323,126077,1,0,10-19y,university,upper class,0.6067357147,1,before 2015,0,1,10238,12000,sedan,1,0,2,0,12000,0.6067357147,4,3,4,3,4,3,4,3,3,2,2,0
324,220269,3,0,30y+,university,upper class,0.5824680179,1,before 2015,0,1,10238,14000,sedan,1,1,3,0,14000,0.5824680179,4,4,4,3,4,3,4,5,3,2,2,0
325,136946,3,1,0-9y,high school,upper class,0.6062206448,1,before 2015,1,1,10238,,sedan,0,0,0,0,12000,0.6062206448,4,4,4,4,3,3,4,2,2,2,2,0
326,379940,1,1,0-9y,university,upper class,,1,before 2015,0,0,32765,12000,sedan,0,0,0,1,12000,0.5250327586,3,3,3,3,3,3,4,2,3,2,2,1
328,241888,0,1,0-9y,university,poverty,0.2912086261,0,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.2912086261,2,2,4,3,3,3,3,2,3,4,2,1
329,908199,1,0,10-19y,university,upper class,0.6161117244,1,after 2015,0,0,10238,13000,sedan,0,0,0,0,13000,0.6161117244,5,3,3,3,3,3,4,3,3,2,3,0
331,656042,3,0,30y+,university,upper class,0.6782370223,1,after 2015,1,1,10238,,sedan,2,0,7,0,12000,0.6782370223,5,4,4,4,4,4,4,5,3,2,3,0
332,313500,2,1,20-29y,high school,middle class,0.5153486461,1,before 2015,1,1,10238,10000,sedan,1,0,2,0,10000,0.5153486461,3,4,4,4,4,3,4,4,2,3,2,0
333,919241,3,1,10-19y,high school,upper class,0.507690849,1,after 2015,1,1,32765,7000,sedan,3,1,4,0,7000,0.507690849,3,4,4,4,4,4,4,3,2,2,3,0
335,161832,2,0,0-9y,none,working class,0.5038597346,0,before 2015,1,1,10238,11000,sedan,0,0,0,1,11000,0.5038597346,3,4,4,4,3,3,3,2,4,5,2,1
336,476769,2,1,20-29y,university,middle class,0.5771359417,0,before 2015,1,1,10238,7000,sedan,4,0,3,0,7000,0.5771359417,4,4,4,4,4,4,3,4,3,3,2,0
337,431314,1,1,0-9y,university,middle class,0.647755497,1,before 2015,1,1,10238,,sedan,0,0,0,0,12000,0.647755497,5,3,4,4,3,3,4,2,3,3,2,0
338,351356,3,1,0-9y,university,upper class,,0,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.5250327586,3,4,4,3,3,3,3,2,3,2,2,1
339,447424,2,1,20-29y,high school,middle class,0.5778131837,1,before 2015,0,0,10238,12000,sedan,3,2,4,0,12000,0.5778131837,4,4,3,3,4,4,4,4,2,3,2,0
340,201707,2,1,20-29y,high school,middle class,0.4953502835,1,before 2015,0,1,32765,9000,sedan,4,1,2,0,9000,0.4953502835,3,4,4,3,4,4,4,4,2,3,2,0
341,903320,0,1,0-9y,high school,poverty,0.4526765593,0,before 2015,1,0,10238,12000,sedan,0,0,0,1,12000,0.4526765593,3,2,3,4,3,3,3,2,2,4,2,1
342,486639,0,1,0-9y,university,middle class,0.6164262036,1,before 2015,1,1,32765,11000,sedan,0,0,0,1,11000,0.6164262036,5,2,4,4,3,3,4,2,3,3,2,1
344,233200,1,0,0-9y,university,middle class,0.5841273528,0,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.5841273528,4,3,3,3,3,3,3,2,3,3,2,1
346,950296,3,0,30y+,high school,upper class,0.5458900735,1,after 2015,0,1,21217,15000,sedan,1,0,0,1,15000,0.5458900735,4,4,4,3,3,3,4,5,2,2,3,1
347,243888,1,1,10-19y,none,poverty,0.1436568483,0,before 2015,0,0,10238,17000,sedan,1,0,1,0,17000,0.1436568483,2,3,3,3,3,3,3,3,4,4,2,0
348,605896,1,0,10-19y,none,poverty,0.3262403387,1,before 2015,0,1,32765,13000,sedan,2,0,0,1,13000,0.3262403387,2,3,4,3,3,4,4,3,4,4,2,1
349,871858,1,1,0-9y,high school,poverty,0.2806543806,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.2806543806,2,3,4,3,3,3,3,2,2,4,2,1
350,200829,2,0,20-29y,university,upper class,,1,after 2015,1,1,10238,9000,sedan,1,1,1,0,9000,0.5250327586,3,4,4,4,3,3,4,4,3,2,3,0
352,959164,0,1,0-9y,university,middle class,0.5783712166,1,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.5783712166,4,2,3,3,3,3,4,2,3,3,2,1
353,444813,2,1,20-29y,university,upper class,,1,after 2015,1,1,10238,7000,sedan,2,0,4,0,7000,0.5250327586,3,4,4,4,4,4,4,4,3,2,3,0
354,675192,2,1,10-19y,none,middle class,0.4816627514,1,before 2015,0,0,10238,10000,sedan,2,0,1,0,10000,0.4816627514,3,4,3,3,3,4,4,3,4,3,2,0
355,546719,2,1,10-19y,high school,working class,0.2516227092,0,before 2015,1,1,10238,12000,sports car,2,1,1,0,12000,0.2516227092,2,4,4,4,3,4,3,3,2,5,2,0
356,96803,2,0,20-29y,university,upper class,0.5872893811,1,after 2015,1,0,32765,12000,sedan,1,0,1,0,12000,0.5872893811,4,4,3,4,3,3,4,4,3,2,3,0
357,37956,1,0,10-19y,high school,middle class,0.5573996022,1,before 2015,0,1,32765,6000,sedan,1,0,0,0,6000,0.5573996022,4,3,4,3,3,3,4,3,2,3,2,0
358,739932,0,0,0-9y,high school,poverty,0.4289832029,0,before 2015,1,1,32765,12000,sedan,0,0,0,1,12000,0.4289832029,2,2,4,4,3,3,3,2,2,4,2,1
359,103308,3,0,30y+,university,upper class,0.6403236934,1,after 2015,1,1,32765,9000,sedan,5,0,4,0,9000,0.6403236934,5,4,4,4,4,4,4,5,3,2,3,0
360,123892,3,1,30y+,high school,working class,0.4972878529,1,before 2015,0,1,10238,,sedan,2,0,4,0,12000,0.4972878529,3,4,4,3,4,4,4,5,2,5,2,0
361,824793,1,1,10-19y,none,working class,0.446647345,1,before 2015,0,1,32765,10000,sedan,5,0,1,0,10000,0.446647345,3,3,4,3,3,4,4,3,4,5,2,0
362,487034,1,1,10-19y,high school,middle class,0.2710642146,1,after 2015,0,0,10238,14000,sedan,0,0,4,0,14000,0.2710642146,2,3,3,3,4,3,4,3,2,3,3,0
363,253078,1,0,10-19y,high school,middle class,0.5655780917,1,before 2015,1,0,10238,12000,sports car,0,0,0,0,12000,0.5655780917,4,3,3,4,3,3,4,3,2,3,2,0
365,334556,1,1,0-9y,university,upper class,0.6391281576,1,after 2015,0,1,10238,10000,sedan,0,0,0,0,10000,0.6391281576,5,3,4,3,3,3,4,2,3,2,3,0
366,403057,3,0,0-9y,high school,middle class,,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.5250327586,3,4,4,4,3,3,4,2,2,3,2,0
367,732295,2,0,20-29y,university,upper class,0.6862027858,1,before 2015,0,0,10238,14000,sedan,0,0,3,0,14000,0.6862027858,5,4,3,3,4,3,4,4,3,2,2,0
370,871263,3,0,10-19y,university,upper class,0.5838061363,1,after 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.5838061363,4,4,4,4,3,3,4,3,3,2,3,0
373,718626,1,1,10-19y,university,upper class,0.6237655956,0,after 2015,0,1,10238,12000,sedan,0,0,1,0,12000,0.6237655956,5,3,4,3,3,3,3,3,3,2,3,0
374,921816,2,0,20-29y,high school,upper class,0.8336684212,1,after 2015,1,1,10238,13000,sedan,2,0,0,0,13000,0.8336684212,5,4,4,4,3,4,4,4,2,2,3,0
375,431031,1,1,0-9y,none,working class,0.4842558345,0,before 2015,1,0,10238,13000,sedan,0,0,0,1,13000,0.4842558345,3,3,3,4,3,3,3,2,4,5,2,1
377,70755,0,0,0-9y,high school,poverty,0.3598177475,0,before 2015,1,0,10238,,sedan,0,0,0,1,12000,0.3598177475,2,2,3,4,3,3,3,2,2,4,2,1
378,22475,2,0,0-9y,high school,middle class,0.5905674346,1,before 2015,1,0,10238,11000,sedan,0,0,0,0,11000,0.5905674346,4,4,3,4,3,3,4,2,2,3,2,0
379,254814,1,1,10-19y,high school,working class,0.4378786301,1,after 2015,0,1,32765,11000,sedan,3,0,0,0,11000,0.4378786301,3,3,4,3,3,4,4,3,2,5,3,0
